4,65,11
4,165,11
4,172,2.75
4,189,2.75
4,266,1.222222222222222222222222222
4,412,0.6875
65,4,11
65,165,2.75
65,172,1.222222222222222222222222222
65,189,11
65,266,0.6875
65,412,0.44
165,4,11
165,65,2.75
165,172,11
165,189,1.222222222222222222222222222
165,266,2.75
165,412,1.222222222222222222222222222
172,4,2.75
172,65,1.222222222222222222222222222
172,165,11
172,189,0.6875
172,266,11
172,412,2.75
189,4,2.75
189,65,11
189,165,1.222222222222222222222222222
189,172,0.6875
189,266,0.44
266,4,1.222222222222222222222222222
266,65,0.6875
266,165,2.75
266,172,11
266,189,0.44
266,412,11
412,4,0.6875
412,65,0.44
412,165,1.222222222222222222222222222
412,172,2.75
412,266,11
