0,182,2.527131114194542221435519442
0,621,5.860596943334583535136464643
0,838,0.5094402778579062628169583888
0,1092,0.6511774381482870594596071826
0,1681,1.300408465292412677308041172
0,2333,6.523561956057013161074753033
1,598,10.10852445677816888574207777
1,1006,0.620551388969017391724883410
1,1041,1.630890489014253290268688258
1,1339,6.201633861169650869403489877
1,1724,1.109024778701668453442722657
1,1732,0.9009471618642410940855587681
2,860,0.6429551513212008038617905973
2,949,0.8417643675942554905216628198
2,1092,5.860596943334583535136464643
2,1136,2.277131114194542181392688144
2,1964,6.301169534720564950203411256
3,48,7.484404485064706312874818876
3,104,1.946649090472701888774691440
3,105,4.464668267003444142228226267
3,138,1.300408465292412677308041172
3,314,0.8651773735434230616776406398
3,621,3.538668848447221243465201488
3,625,1.446649090472701808689028844
3,758,1.616167066750861115642719162
3,838,4.078793007292242391887546441
3,969,0.6890704290188500966003877641
3,977,0.4807960825837232624020788608
3,1095,1.946649090472701888774691440
3,1165,1.946649090472701888774691440
3,1239,6.786596361890807394927440567
3,1280,0.5318440402100896749538655761
3,1296,0.6643601599814669620591275668
3,1398,1.946649090472701888774691440
3,1912,0.8651773735434230616776406398
3,2084,0.7540662624323119327697156186
3,2098,3.699133520640467246766952208
3,2253,6.201633861169650869403489877
3,2301,0.5318440402100896749538655761
3,2317,1.946649090472701888774691440
3,2405,0.6890704290188500966003877641
3,2510,6.201633861169650869403489877
4,763,1.012058272975352080618972509
4,1005,9.108524456778168725570752578
4,1340,9.108524456778168725570752578
4,1565,2.527131114194542221435519442
4,1867,2.527131114194542221435519442
4,1934,0.7001299483022849944670456951
5,351,7.523561956057013321246078223
5,392,0.9470624395618903868241559349
5,1214,17.04712391211402696283480683
5,1462,1.602021184659269309633809558
5,1709,7.523561956057013321246078223
5,1846,8.523561956057013481417403414
5,1927,1.550408465292412717350872469
5,1953,0.9470624395618903868241559349
5,1980,2.130890489014253370354350854
5,2015,2.130890489014253370354350854
5,2097,0.4409970115977084074450135966
5,2268,2.130890489014253370354350854
5,2433,0.4247913597684356347790319492
5,2514,7.523561956057013321246078223
6,276,1.575292383680141237550852814
6,638,1.825292383680141437765009302
6,1026,0.6690068461697588731978739717
6,1121,5.786596361890807234756115376
6,1322,7.786596361890807555098765758
6,2134,1.12316938408646320952689753
7,1142,2.277131114194542181392688144
7,1440,1.12316938408646320952689753
7,1454,6.523561956057013161074753033
8,48,0.5626811486021906587358497962
8,638,0.8112410594133961945622263567
8,1006,5.584962500721156525523950690
8,1129,10.10852445677816888574207777
8,1724,1.109024778701668453442722657
8,1962,1.505265403881957464695216436
9,644,2.527131114194542221435519442
9,961,0.7898360507531299651776337469
9,1393,5.938599455335856635550802343
9,1437,1.777131114194542421649675930
9,1727,1.012058272975352080618972509
9,2030,7.108524456778169686598703722
10,236,0.7248402173396681290083058926
10,324,4.649092838140871653289972902
10,390,0.472282606850066324036427648
10,554,1.196649090472701768646197546
10,819,0.7001299483022849944670456951
10,1031,1.630890489014253290268688258
10,1281,1.062635865412649229081962208
10,1366,3.380604002214969806372212500
10,1597,1.575292383680141237550852814
10,1806,8.108524456778169846770028913
10,1844,9.108524456778168725570752578
10,1897,0.9009471618642410940855587681
11,57,1.946649090472701888774691440
11,189,7.786596361890807555098765758
11,297,0.6429551513212008038617905973
11,315,1.946649090472701888774691440
11,347,0.6890704290188500966003877641
11,352,0.7540662624323119327697156186
